tema,indicador,anio,sexo,disc,entidad,rango_edad,num,den,casos,fuente,universo,encuesta
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Zacatecas,18-29,3230.0,4763.0,26.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Zacatecas,30-44,3256.0,5079.0,29.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Zacatecas,45-59,8955.0,16801.0,91.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Con discapacidad,Zacatecas,60+,17571.0,39825.0,231.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Aguascalientes,18-29,117207.0,148826.0,980.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Aguascalientes,30-44,119119.0,149954.0,988.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Aguascalientes,45-59,87346.0,111612.0,730.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Aguascalientes,60+,54845.0,75630.0,478.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Baja California,18-29,339094.0,400164.0,1322.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Baja California,30-44,362917.0,418946.0,1425.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Baja California,45-59,276268.0,318141.0,1104.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Baja California,60+,152733.0,201583.0,667.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Baja California Sur,18-29,60014.0,77638.0,743.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Baja California Sur,30-44,77561.0,97586.0,940.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Baja California Sur,45-59,58776.0,74782.0,753.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Baja California Sur,60+,25844.0,37429.0,405.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Campeche,18-29,58970.0,89646.0,715.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Campeche,30-44,69382.0,103948.0,840.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Campeche,45-59,53086.0,79015.0,652.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Campeche,60+,25806.0,47005.0,391.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Chiapas,18-29,179866.0,532059.0,765.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Chiapas,30-44,216844.0,615591.0,887.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Chiapas,45-59,151462.0,400141.0,594.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Chiapas,60+,72426.0,253486.0,381.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Chihuahua,18-29,274585.0,371825.0,1315.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Chihuahua,30-44,274298.0,375283.0,1365.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Chihuahua,45-59,254771.0,344311.0,1299.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Chihuahua,60+,129860.0,218087.0,850.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Ciudad de México,18-29,727914.0,847282.0,793.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Ciudad de México,30-44,822170.0,1004042.0,898.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Ciudad de México,45-59,916477.0,1076343.0,905.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Ciudad de México,60+,639450.0,812895.0,629.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Coahuila,18-29,244304.0,317596.0,1328.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Coahuila,30-44,235756.0,312110.0,1334.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Coahuila,45-59,234445.0,298496.0,1267.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Coahuila,60+,104258.0,158447.0,725.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Colima,18-29,55368.0,68538.0,825.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Colima,30-44,71090.0,88920.0,985.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Colima,45-59,48357.0,64980.0,812.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Colima,60+,28226.0,42395.0,562.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Durango,18-29,110954.0,174669.0,902.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Durango,30-44,105933.0,179726.0,926.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Durango,45-59,90550.0,151253.0,789.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Durango,60+,47346.0,87994.0,439.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Guanajuato,18-29,416865.0,626469.0,1139.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Guanajuato,30-44,426569.0,670775.0,1233.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Guanajuato,45-59,344157.0,501713.0,859.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Guanajuato,60+,191365.0,317007.0,562.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Guerrero,18-29,138781.0,326347.0,814.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Guerrero,30-44,145676.0,355962.0,862.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Guerrero,45-59,131353.0,278958.0,690.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Guerrero,60+,69925.0,190958.0,482.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Hidalgo,18-29,182842.0,286622.0,671.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Hidalgo,30-44,211015.0,349937.0,828.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Hidalgo,45-59,164422.0,278942.0,660.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Hidalgo,60+,80434.0,169468.0,409.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Jalisco,18-29,619622.0,805822.0,860.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Jalisco,30-44,699714.0,901978.0,973.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Jalisco,45-59,547251.0,711900.0,753.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Jalisco,60+,323222.0,488311.0,529.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Michoacán,18-29,278869.0,461285.0,706.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Michoacán,30-44,296884.0,514934.0,783.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Michoacán,45-59,247153.0,384426.0,606.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Michoacán,60+,129179.0,272833.0,440.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Morelos,18-29,129535.0,179564.0,729.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Morelos,30-44,159963.0,220802.0,877.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Morelos,45-59,128353.0,187295.0,758.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Morelos,60+,77020.0,120384.0,490.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,México,18-29,1108809.0,1579700.0,1174.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,México,30-44,1315758.0,1950128.0,1430.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,México,45-59,1060089.0,1576135.0,1114.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,México,60+,647236.0,1039548.0,723.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Nayarit,18-29,66332.0,105212.0,573.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Nayarit,30-44,83554.0,134221.0,728.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Nayarit,45-59,65664.0,98065.0,540.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Nayarit,60+,39270.0,74361.0,417.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Nuevo León,18-29,503916.0,613574.0,1123.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Nuevo León,30-44,514925.0,609390.0,1181.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Nuevo León,45-59,448818.0,547095.0,1072.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Nuevo León,60+,265082.0,358459.0,709.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Oaxaca,18-29,191033.0,375433.0,799.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Oaxaca,30-44,208952.0,440564.0,941.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Oaxaca,45-59,182142.0,352097.0,756.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Oaxaca,60+,89959.0,243333.0,548.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Puebla,18-29,368992.0,630645.0,755.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Puebla,30-44,414442.0,758231.0,913.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Puebla,45-59,320818.0,543988.0,658.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Puebla,60+,156250.0,325497.0,408.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Querétaro,18-29,203029.0,258036.0,1420.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Querétaro,30-44,210063.0,271158.0,1469.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Querétaro,45-59,176075.0,219987.0,1128.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Querétaro,60+,83544.0,124793.0,644.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Quintana Roo,18-29,146754.0,190479.0,789.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Quintana Roo,30-44,171462.0,220980.0,900.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Quintana Roo,45-59,132553.0,167701.0,687.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Quintana Roo,60+,57610.0,80747.0,346.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,San Luis Potosí,18-29,178408.0,285876.0,927.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,San Luis Potosí,30-44,186244.0,303282.0,972.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,San Luis Potosí,45-59,145924.0,235528.0,759.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,San Luis Potosí,60+,88367.0,161068.0,533.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Sinaloa,18-29,232829.0,311229.0,1206.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Sinaloa,30-44,222864.0,305283.0,1182.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Sinaloa,45-59,195440.0,269989.0,1071.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Sinaloa,60+,111852.0,186721.0,751.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Sonora,18-29,196514.0,261659.0,714.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Sonora,30-44,229387.0,301765.0,815.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Sonora,45-59,201068.0,271173.0,732.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Sonora,60+,101301.0,164647.0,454.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Tabasco,18-29,118521.0,211242.0,644.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Tabasco,30-44,154518.0,275376.0,852.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Tabasco,45-59,111836.0,201520.0,626.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Tabasco,60+,52167.0,110658.0,344.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Tamaulipas,18-29,253557.0,339329.0,688.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Tamaulipas,30-44,286033.0,378247.0,782.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Tamaulipas,45-59,227788.0,330462.0,682.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Tamaulipas,60+,131173.0,219308.0,452.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Tlaxcala,18-29,80686.0,136955.0,869.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Tlaxcala,30-44,86146.0,156227.0,988.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Tlaxcala,45-59,67011.0,115047.0,737.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Tlaxcala,60+,34897.0,73243.0,474.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Veracruz,18-29,439080.0,703340.0,780.0,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2022,Mujeres,Sin discapacidad,Veracruz,30-44,495347.0,876945.0,1003.0,ENIGH (INEGI),Personas de 18 años o más,enigh
